ContactID,ClientID,StaffID,ContactDate,ContactType,ContactOutcome,ContactDurationMinutes,FollowUpDate,ContactNotesCategory
51882,3157,2011,2025-08-23,Email,Successful,15,2025-08-30,Program Update
51883,3157,2011,2025-10-20,Text Message,Successful,45,2025-11-03,Program Update
51884,3157,2011,2025-11-10,Email,Voicemail,,2025-12-10,Documentation
51885,3157,2011,2025-11-14,Phone,Successful,20,2025-11-28,Documentation
51886,3158,2012,2024-12-10,Outreach Attempt,Unable to Locate,,,Referral
51887,3158,2012,2025-02-26,Email,Successful,90,2025-03-28,Program Update
51888,3158,2012,2025-06-28,Text Message,Successful,45,2025-07-19,Documentation
51889,3158,2012,2025-07-13,In Person,Successful,10,2025-08-12,General Check-In
51890,3158,2012,2025-07-14,Text Message,Successful,45,2025-07-21,General Check-In
51891,3158,2012,2025-11-23,Outreach Attempt,No Answer,,2025-12-14,Service Planning
51892,3158,2012,2026-03-01,Outreach Attempt,Voicemail,,2026-03-08,Referral
51893,3159,2009,2025-06-18,Email,Rescheduled,20,2025-07-18,Follow-Up
51894,3159,2009,2025-11-07,Video,Successful,60,2025-11-10,Service Planning
51895,3159,2009,2025-11-10,Email,Voicemail,,2025-11-24,General Check-In
51896,3159,2009,2025-12-08,Phone,Successful,60,2026-01-07,Documentation
51897,3159,2009,2025-12-16,Phone,Successful,15,2025-12-30,Program Update
51898,3159,2009,2026-02-09,In Person,No Answer,,2026-03-02,Documentation
51899,3159,2009,2026-02-15,Phone,Rescheduled,20,2026-03-01,General Check-In
51900,3159,2009,2026-03-06,Text Message,Successful,20,2026-04-05,Referral
51901,3159,2009,2026-03-18,Text Message,No Answer,,2026-03-25,Follow-Up
51902,3159,2009,2026-03-23,Text Message,Successful,45,2026-03-26,General Check-In
51903,3159,2009,2026-03-29,Phone,Rescheduled,10,2026-04-01,Referral
51904,3159,2009,2026-04-19,Video,Successful,60,2026-04-22,Referral
51905,3159,2009,2026-05-03,Video,No Answer,,2026-05-06,Documentation
51906,3159,2009,2026-05-25,Email,Voicemail,,2026-06-08,Program Update
51907,3159,2009,2026-06-09,Email,No Answer,,2026-07-09,Follow-Up
51908,3159,2009,2026-06-12,Outreach Attempt,Voicemail,,,Crisis Support
51909,3160,2014,2024-04-26,Phone,Successful,15,2024-05-26,Documentation
51910,3160,2014,2024-07-12,Email,Successful,20,2024-07-19,General Check-In
51911,3160,2014,2024-10-22,In Person,Successful,30,2024-11-12,Referral
51912,3160,2014,2025-02-28,Outreach Attempt,Successful,90,2025-03-03,Documentation
51913,3160,2014,2025-05-15,Phone,Successful,15,2025-05-18,Program Update
51914,3160,2014,2026-06-23,Outreach Attempt,Rescheduled,30,,Program Update
51915,3161,2017,2025-06-21,Phone,Successful,10,2025-06-28,Program Update
51916,3161,2017,2025-06-21,Video,Successful,45,2025-07-12,Crisis Support
51917,3161,2017,2025-06-29,Text Message,Rescheduled,45,2025-07-20,Follow-Up
51918,3161,2017,2025-08-02,In Person,Client Declined,,,General Check-In
51919,3161,2017,2025-08-05,Phone,Successful,45,2025-09-04,General Check-In
51920,3161,2017,2025-09-16,Phone,Successful,20,2025-10-16,Program Update
51921,3161,2017,2025-10-08,In Person,No Answer,,2025-10-15,Referral
51922,3161,2017,2025-10-10,Phone,Successful,20,2025-11-09,Documentation
51923,3161,2017,2026-05-04,In Person,Voicemail,,2026-05-11,Program Update
51924,3161,2017,2026-05-26,Outreach Attempt,Rescheduled,30,2026-06-25,Documentation
51925,3161,2017,2026-07-03,Phone,Successful,60,2026-07-06,Program Update
51926,3162,2012,2025-02-09,Outreach Attempt,No Answer,,2025-03-11,Service Planning
51927,3162,2012,2025-02-21,Text Message,Successful,10,2025-02-24,Referral
51928,3162,2012,2025-03-24,Email,Successful,30,2025-03-27,Service Planning
51929,3162,2012,2025-06-03,Video,Successful,15,2025-07-03,Service Planning
51930,3162,2012,2025-07-23,Text Message,Successful,45,2025-07-26,Program Update
51931,3162,2012,2025-09-03,In Person,Rescheduled,60,2025-09-24,Service Planning
51932,3162,2012,2025-09-14,Email,No Answer,,2025-09-28,Service Planning
51933,3162,2012,2026-01-26,Email,Client Declined,,,Service Planning
51934,3162,2012,2026-03-01,In Person,Client Declined,,,Service Planning
51935,3162,2012,2026-04-25,Phone,Successful,90,2026-05-16,Crisis Support
51936,3162,2012,2026-05-13,Outreach Attempt,Successful,10,2026-06-12,Crisis Support
51937,3163,2018,2025-12-13,Phone,Voicemail,,2026-01-12,Documentation
51938,3163,2018,2025-12-28,Text Message,Client Declined,,,Referral
51939,3163,2018,2025-12-31,In Person,Successful,90,2026-01-03,Follow-Up
51940,3163,2018,2026-01-01,Outreach Attempt,No Answer,,2026-01-31,Crisis Support
51941,3163,2018,2026-02-25,Phone,Successful,60,2026-02-28,Program Update
51942,3163,2018,2026-03-05,Phone,No Answer,,2026-03-26,Follow-Up
51943,3163,2018,2026-04-09,Email,Successful,30,2026-05-09,Referral
51944,3163,2018,2026-04-10,Text Message,Successful,10,2026-04-24,Service Planning
51945,3163,2018,2026-04-14,Outreach Attempt,Unable to Locate,,,Follow-Up
51946,3163,2018,2026-05-01,Email,Successful,30,2026-05-04,Crisis Support
51947,3163,2018,2026-05-03,In Person,Rescheduled,10,2026-05-24,Service Planning
51948,3163,2018,2026-05-23,Phone,Successful,15,2026-06-06,Documentation
51949,3163,2018,2026-05-25,Phone,Rescheduled,60,2026-06-08,Crisis Support
51950,3163,2018,2026-06-13,In Person,Rescheduled,45,2026-06-27,Referral
51951,3163,2018,2026-06-22,Text Message,Successful,60,,General Check-In
51952,3164,2018,2025-06-21,Phone,Successful,30,2025-06-28,Service Planning
51953,3164,2018,2025-06-29,Outreach Attempt,Successful,45,2025-07-29,Referral
51954,3164,2018,2025-08-01,Text Message,Unable to Locate,,,Referral
51955,3164,2018,2025-08-16,Text Message,Client Declined,,,Documentation
51956,3164,2018,2025-11-24,Outreach Attempt,Voicemail,,2025-11-27,Program Update
51957,3164,2018,2025-11-25,Phone,Voicemail,,2025-12-16,Crisis Support
51958,3164,2018,2025-12-05,Phone,Successful,10,2025-12-08,General Check-In
51959,3164,2018,2026-01-10,Video,Rescheduled,10,2026-01-24,Service Planning
51960,3164,2018,2026-01-17,Phone,Successful,15,2026-02-16,Program Update
51961,3164,2018,2026-02-01,Phone,Successful,60,2026-02-15,Service Planning
51962,3164,2018,2026-02-06,Outreach Attempt,No Answer,,2026-02-27,Referral
51963,3164,2018,2026-02-20,Phone,Successful,60,2026-02-27,Documentation
51964,3164,2018,2026-04-08,Phone,Successful,45,2026-04-11,Referral
51965,3164,2018,2026-04-14,Text Message,No Answer,,2026-05-05,Service Planning
51966,3164,2018,2026-04-23,Phone,Rescheduled,10,2026-04-26,Crisis Support
51967,3164,2018,2026-04-30,Text Message,Successful,30,2026-05-21,Program Update
51968,3165,2018,2025-04-12,Text Message,Successful,90,2025-04-26,Program Update
51969,3165,2018,2025-04-27,Phone,Successful,20,2025-05-27,Referral
51970,3165,2018,2025-05-18,Phone,Successful,10,2025-05-21,Program Update
51971,3165,2018,2025-05-30,Outreach Attempt,No Answer,,2025-06-06,Crisis Support
51972,3165,2018,2025-06-18,Video,Successful,15,2025-07-09,Documentation
51973,3165,2018,2025-07-15,Phone,Successful,15,2025-08-14,Documentation
51974,3165,2018,2025-08-26,Email,Client Declined,,,General Check-In
51975,3165,2018,2025-08-26,Text Message,Voicemail,,2025-09-09,Crisis Support
51976,3165,2018,2025-09-10,Phone,Successful,15,2025-09-13,Crisis Support
51977,3165,2018,2025-09-19,Outreach Attempt,Voicemail,,2025-09-26,Service Planning
51978,3165,2018,2025-10-07,In Person,Successful,45,2025-10-10,Follow-Up
51979,3166,2005,2025-11-02,Phone,Unable to Locate,,,General Check-In
51980,3166,2005,2026-01-03,Phone,Voicemail,,2026-01-24,Follow-Up
51981,3166,2005,2026-03-28,Email,Successful,60,2026-04-04,Documentation
51982,3166,2005,2026-04-30,In Person,No Answer,,2026-05-07,Documentation
51983,3166,2005,2026-05-01,In Person,Successful,60,2026-05-08,General Check-In
51984,3166,2005,2026-06-14,Outreach Attempt,Successful,90,2026-06-28,Follow-Up
51985,3166,2005,2026-07-01,Phone,Successful,60,,Follow-Up
51986,3167,2007,2024-02-12,Phone,No Answer,,2024-03-04,Service Planning
51987,3167,2007,2024-05-30,Text Message,Successful,10,2024-06-29,Documentation
51988,3167,2007,2024-06-09,Phone,Successful,60,2024-07-09,Crisis Support
51989,3167,2007,2024-09-29,Outreach Attempt,Unable to Locate,,,Crisis Support
51990,3167,2007,2024-11-04,Phone,Successful,45,2024-11-25,Referral
51991,3167,2007,2024-11-13,Video,Successful,10,2024-11-20,Documentation
51992,3167,2007,2024-11-30,Text Message,Successful,15,2024-12-03,Service Planning
51993,3167,2007,2025-01-27,Phone,Client Declined,,,Service Planning
51994,3167,2007,2025-04-19,Phone,Successful,45,2025-04-26,Program Update
51995,3167,2007,2025-08-31,Text Message,Successful,30,2025-09-21,Documentation
51996,3167,2007,2026-01-20,Video,Successful,60,2026-02-10,Documentation
51997,3167,2007,2026-04-19,Email,No Answer,,2026-04-26,Referral
51998,3167,2007,2026-05-16,Phone,Successful,15,2026-05-19,Program Update
51999,3167,2007,2026-06-02,In Person,Rescheduled,10,2026-07-02,Program Update
52000,3168,2018,2025-10-06,Video,Rescheduled,20,2025-10-09,Program Update
52001,3168,2018,2025-12-01,Email,Successful,30,2025-12-04,Documentation
52002,3168,2018,2026-02-12,Phone,Successful,90,2026-02-26,Service Planning
52003,3168,2018,2026-05-12,Text Message,Successful,45,2026-06-02,Referral
52004,3169,2005,2023-10-09,In Person,Voicemail,,2023-10-30,Program Update
52005,3169,2005,2023-12-04,Outreach Attempt,No Answer,,2023-12-25,Program Update
52006,3169,2005,2024-03-07,Email,Successful,20,2024-03-14,Documentation
52007,3169,2005,2024-06-09,Outreach Attempt,Successful,90,2024-06-23,General Check-In
52008,3169,2005,2024-08-08,In Person,Successful,60,2024-09-07,Documentation
52009,3169,2005,2024-11-08,Outreach Attempt,Voicemail,,2024-11-15,General Check-In
52010,3169,2005,2025-02-12,Text Message,Successful,20,2025-02-26,Program Update
52011,3169,2005,2025-02-25,In Person,Successful,45,2025-03-18,Follow-Up
52012,3169,2005,2025-03-19,Outreach Attempt,Client Declined,,,Documentation
52013,3169,2005,2025-04-02,Video,Successful,10,2025-04-23,Documentation
52014,3169,2005,2025-04-17,Email,Successful,90,2025-04-20,Referral
52015,3169,2005,2025-06-28,Phone,Rescheduled,45,2025-07-05,Service Planning
52016,3169,2005,2025-10-02,Phone,Successful,60,2025-11-01,Crisis Support
52017,3170,2013,2025-09-02,Outreach Attempt,No Answer,,2025-09-16,Program Update
52018,3170,2013,2025-10-13,In Person,Successful,20,2025-11-03,Service Planning
52019,3170,2013,2025-10-18,In Person,Rescheduled,90,2025-10-25,Documentation
52020,3170,2013,2025-12-27,Email,Voicemail,,2026-01-26,Referral
52021,3170,2013,2026-01-18,Outreach Attempt,No Answer,,2026-01-21,Documentation
52022,3170,2013,2026-01-26,Email,Voicemail,,2026-02-09,Program Update
52023,3170,2013,2026-02-25,Outreach Attempt,No Answer,,2026-02-28,Follow-Up
52024,3170,2013,2026-03-06,Text Message,Successful,60,2026-03-09,Referral
52025,3170,2013,2026-03-11,Phone,Voicemail,,2026-03-25,Program Update
52026,3170,2013,2026-06-02,Email,Voicemail,,2026-06-05,General Check-In
52027,3171,2009,2024-06-25,Text Message,Successful,60,2024-07-09,Program Update
52028,3171,2009,2024-12-31,In Person,No Answer,,2025-01-03,Documentation
52029,3171,2009,2025-08-04,In Person,Successful,45,2025-08-11,Follow-Up
52030,3171,2009,2025-12-06,Email,Successful,90,2025-12-09,Service Planning
52031,3172,2002,2026-01-05,Video,No Answer,,2026-01-08,Service Planning
52032,3172,2002,2026-01-15,Text Message,Successful,45,2026-01-18,Service Planning
52033,3172,2002,2026-03-11,Phone,Successful,90,2026-04-10,Crisis Support
52034,3172,2002,2026-03-28,Text Message,Successful,45,2026-04-04,Referral
52035,3172,2002,2026-04-12,Email,Successful,90,2026-04-26,Follow-Up
52036,3172,2002,2026-05-14,Phone,No Answer,,2026-05-17,Program Update
52037,3172,2002,2026-05-24,Phone,Successful,10,2026-06-23,Referral
52038,3172,2002,2026-06-25,Email,Successful,60,,General Check-In
52039,3172,2002,2026-06-25,Outreach Attempt,Voicemail,,2026-06-28,Follow-Up
52040,3172,2002,2026-06-30,Text Message,No Answer,,,Documentation
52041,3172,2002,2026-07-05,Outreach Attempt,No Answer,,,Documentation
52042,3173,2005,2026-04-03,In Person,Unable to Locate,,,Documentation
52043,3173,2005,2026-04-13,Text Message,Successful,15,2026-04-16,Program Update
52044,3173,2005,2026-04-18,In Person,Voicemail,,2026-05-09,Documentation
52045,3173,2005,2026-04-30,Email,Unable to Locate,,,Follow-Up
52046,3173,2005,2026-05-18,Text Message,Successful,10,2026-05-21,Service Planning
52047,3173,2005,2026-06-09,Outreach Attempt,No Answer,,2026-06-23,Follow-Up
52048,3173,2005,2026-06-16,Phone,Successful,30,2026-07-07,Program Update
52049,3174,2007,2023-08-08,Outreach Attempt,Voicemail,,2023-08-22,Referral
52050,3174,2007,2024-05-16,Phone,Voicemail,,2024-06-15,Service Planning
52051,3174,2007,2024-06-01,Phone,Successful,45,2024-06-04,General Check-In
52052,3174,2007,2024-08-19,Phone,Successful,90,2024-09-18,Service Planning
52053,3174,2007,2024-10-09,Outreach Attempt,No Answer,,2024-10-16,Follow-Up
52054,3174,2007,2025-07-24,Text Message,Successful,45,2025-07-31,Referral
52055,3174,2007,2025-10-17,Text Message,Successful,20,2025-10-24,General Check-In
52056,3174,2007,2025-11-28,Email,Successful,45,2025-12-05,Program Update
52057,3175,2005,2023-08-22,In Person,No Answer,,2023-09-05,Follow-Up
52058,3175,2005,2024-02-27,In Person,No Answer,,2024-03-19,Follow-Up
52059,3175,2005,2024-06-22,Email,Successful,45,2024-07-06,Referral
52060,3175,2005,2025-08-05,Phone,No Answer,,2025-08-19,General Check-In
52061,3175,2005,2025-09-07,Phone,Successful,60,2025-09-21,Program Update
52062,3175,2005,2025-09-16,Phone,No Answer,,2025-10-07,Follow-Up
52063,3176,2011,2026-05-02,Text Message,Rescheduled,60,2026-05-09,General Check-In
52064,3176,2011,2026-05-02,In Person,No Answer,,2026-05-23,Follow-Up
52065,3176,2011,2026-05-02,Outreach Attempt,No Answer,,2026-05-23,General Check-In
52066,3176,2011,2026-05-19,Email,Successful,60,2026-05-22,General Check-In
52067,3176,2011,2026-05-21,Phone,Client Declined,,,General Check-In
52068,3176,2011,2026-05-24,In Person,Successful,20,2026-05-31,Follow-Up
52069,3176,2011,2026-05-29,Phone,Successful,45,2026-06-05,Referral
52070,3176,2011,2026-06-02,In Person,Successful,15,2026-06-16,Crisis Support
52071,3176,2011,2026-06-09,Email,Successful,90,2026-06-23,Documentation
52072,3176,2011,2026-06-11,In Person,Successful,15,2026-07-02,Crisis Support
52073,3176,2011,2026-06-14,In Person,Successful,10,2026-06-28,Follow-Up
52074,3176,2011,2026-06-15,In Person,Successful,60,2026-06-22,Documentation
52075,3176,2011,2026-06-19,In Person,Successful,90,2026-06-22,Documentation
52076,3176,2011,2026-06-25,Phone,Unable to Locate,,,Service Planning
52077,3176,2011,2026-06-26,Phone,Rescheduled,10,2026-07-03,Crisis Support
52078,3176,2011,2026-06-29,Phone,Voicemail,,2026-07-06,Service Planning
52079,3176,2011,2026-07-09,Phone,Successful,30,,Crisis Support
52080,3176,2011,2026-07-10,Text Message,Successful,60,,General Check-In
52081,3177,2018,2025-12-31,In Person,Rescheduled,15,2026-01-03,Crisis Support
52082,3177,2018,2026-01-08,Text Message,Successful,15,2026-01-15,Crisis Support
52083,3177,2018,2026-02-03,Phone,Voicemail,,2026-02-24,Crisis Support
52084,3177,2018,2026-04-11,In Person,Successful,15,2026-04-18,General Check-In
52085,3177,2018,2026-07-03,Phone,No Answer,,,Documentation
52086,3177,2018,2026-07-06,Phone,Client Declined,,,Crisis Support
52087,3178,2003,2025-09-02,Video,Voicemail,,2025-10-02,Crisis Support
52088,3178,2003,2025-09-05,Outreach Attempt,Unable to Locate,,,Service Planning
52089,3178,2003,2025-12-06,Video,Client Declined,,,Referral
52090,3178,2003,2026-04-06,Email,Successful,30,2026-04-27,Crisis Support
52091,3178,2003,2026-04-21,Video,Successful,15,2026-05-21,Documentation
52092,3178,2003,2026-06-22,Email,Successful,10,2026-06-29,Documentation
52093,3179,2003,2025-09-10,Phone,Successful,10,2025-10-01,Program Update
52094,3179,2003,2025-10-11,Email,Successful,30,2025-10-25,Service Planning
52095,3179,2003,2025-10-31,Email,Voicemail,,2025-11-14,Program Update
52096,3179,2003,2026-02-08,In Person,Successful,15,2026-02-11,Follow-Up
52097,3179,2003,2026-02-13,Phone,Rescheduled,30,2026-03-06,Service Planning
52098,3179,2003,2026-02-21,Email,Successful,20,2026-03-07,Follow-Up
52099,3179,2003,2026-05-17,Text Message,Voicemail,,2026-05-24,Service Planning
52100,3179,2003,2026-06-09,Phone,Successful,10,2026-06-30,Crisis Support
52101,3179,2003,2026-06-18,In Person,No Answer,,2026-07-02,Documentation
52102,3179,2003,2026-06-22,Outreach Attempt,Unable to Locate,,,Program Update
52103,3180,2002,2025-09-30,Phone,Successful,20,2025-10-14,General Check-In
52104,3180,2002,2025-10-16,Email,Successful,20,2025-11-15,Referral
52105,3180,2002,2025-10-30,In Person,Successful,10,2025-11-29,Program Update
52106,3180,2002,2025-11-09,Outreach Attempt,Voicemail,,2025-11-16,Referral
52107,3180,2002,2025-12-29,In Person,Voicemail,,2026-01-12,Program Update
52108,3180,2002,2026-01-26,Text Message,Successful,10,2026-02-25,Crisis Support
52109,3180,2002,2026-02-25,Outreach Attempt,No Answer,,2026-03-18,Documentation
52110,3180,2002,2026-03-01,Outreach Attempt,No Answer,,2026-03-08,Program Update
52111,3180,2002,2026-03-07,In Person,Successful,30,2026-04-06,Service Planning
52112,3180,2002,2026-03-13,Phone,No Answer,,2026-03-16,Crisis Support
52113,3180,2002,2026-03-30,Email,Successful,10,2026-04-29,Service Planning
52114,3180,2002,2026-04-07,Phone,Successful,15,2026-04-10,Program Update
52115,3180,2002,2026-04-09,Email,Successful,20,2026-04-12,Service Planning
52116,3180,2002,2026-06-23,Phone,Rescheduled,45,2026-06-26,Crisis Support
52117,3181,2018,2026-05-27,Text Message,No Answer,,2026-06-10,Crisis Support
52118,3181,2018,2026-06-01,Outreach Attempt,Client Declined,,,Documentation
52119,3181,2018,2026-06-02,In Person,Successful,10,2026-06-16,Crisis Support
52120,3181,2018,2026-06-04,Phone,Successful,10,2026-06-11,General Check-In
52121,3181,2018,2026-06-07,Phone,Unable to Locate,,,Follow-Up
52122,3181,2018,2026-06-09,In Person,No Answer,,2026-07-09,Crisis Support
52123,3181,2018,2026-06-10,Video,No Answer,,2026-06-24,Service Planning
52124,3181,2018,2026-06-13,Text Message,Successful,30,,Program Update
52125,3181,2018,2026-06-21,In Person,Successful,15,,Documentation
52126,3181,2018,2026-06-21,In Person,Rescheduled,60,2026-06-28,Follow-Up
52127,3181,2018,2026-06-22,Phone,Successful,45,2026-06-29,Crisis Support
52128,3181,2018,2026-07-06,Outreach Attempt,Client Declined,,,Service Planning
52129,3181,2018,2026-07-10,In Person,Successful,10,,Documentation
52130,3182,2015,2024-08-22,Phone,Successful,30,2024-09-12,Crisis Support
52131,3182,2015,2024-09-13,In Person,Successful,10,2024-09-27,Documentation
52132,3182,2015,2025-02-17,Phone,No Answer,,2025-03-03,Documentation
52133,3182,2015,2025-04-20,Outreach Attempt,Voicemail,,2025-05-11,Program Update
52134,3182,2015,2025-05-11,Email,Rescheduled,90,2025-05-25,Referral
52135,3182,2015,2025-05-20,Email,Client Declined,,,Follow-Up
52136,3182,2015,2025-05-31,Phone,Successful,10,2025-06-30,Referral
52137,3182,2015,2025-11-05,Email,Client Declined,,,Referral
